PERM2020_Col_1er,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
77,0.064540817,0.063040321,0.06157471,0.060143172,0.058744915,0.057379167,0.05604517,0.054742188,0.053469498,0.052226396,0.051012196,0.049826224,0.048667824,0.047536356,0.046431193,0.045351723,0.04429735,0.04326749,0.042261573,0.041279043,0.040319355,0.039381978,0.038466395,0.037572097,0.036698591,0.035845393,0.035012031,0.034198043,0.03340298,0.032626401,0.031867877,0.031126987,0.030403322,0.029696481,0.029006074,0.028331718,0.027673039,0.027029674,0.026401267,0.025787469,0.025187942,0.024602352,0.024030377,0.0234717,0.022926011,0.022393009,0.021872399,0.021363892,0.020867207,0.02038207,0.019908211,0.019445369,0.018993288,0.018551717,0.018120412,0.017699134,0.01728765,0.016885733,0.01649316,0.016109714,0.015735183,0.015369359,0.01501204,0.014663028,0.01432213,0.013989158,0.013663927,0.013346257,0.013035972,0.012732902,0.012436877,0.012147735,0.011865315,0.01158946,0.011320019,0.011056842,0.010799784,0.010548702,0.010303458,0.010063915,0.009829941,0.009601406,0.009378185,0.009160154,0.008947191,0.00873918,0.008536004,0.008337553,0.008143715,0.007954383,0.007769453,0.007588823,0.007412392,0.007240063,0.00707174,0.00690733,0.006746743,0.00658989,0.006436683,0.006287038,0.006140872,0.005998104,0.005858655,0.005722448,0.005589408,0.005459461,0.005332535,0.00520856,0.005087468,0.00496919,0.004853662,0.004740821,0.004630602,0.004522946,0.004417793,0.004315085,0.004214764,0.004116776,0.004021066,0.003927581,0.00383627,0.003747081,0.003659966,0.003574876,0.003491764,0.003410585,0.003331293,0.003253845,0.003178197,0.003104307,0.003032136,0.002961642,0.002892788,0.002825534,0.002759844,0.002695681,0.002633009,0.002571795,0.002512004,0.002453603,0.00239656,0.002340842,0.002286421,0.002233264,0.002181343,0.00213063,0.002081095,0.002032712,0.001985454,0.001939295
78,0.071525702,0.069892435,0.068296463,0.066736934,0.065213017,0.063723898,0.062268783,0.060846894,0.059457474,0.058099781,0.056773091,0.055476695,0.054209902,0.052972035,0.051762435,0.050580456,0.049425467,0.048296852,0.047194008,0.046116348,0.045063295,0.044034289,0.043028779,0.04204623,0.041086118,0.040147929,0.039231164,0.038335332,0.037459957,0.03660457,0.035768716,0.034951949,0.034153832,0.033373939,0.032611856,0.031867174,0.031139497,0.030428436,0.029733612,0.029054655,0.028391201,0.027742896,0.027109396,0.026490361,0.025885462,0.025294375,0.024716786,0.024152386,0.023600874,0.023061955,0.022535343,0.022020755,0.021517918,0.021026563,0.020546428,0.020077257,0.019618799,0.019170809,0.01873305,0.018305287,0.017887291,0.01747884,0.017079716,0.016689706,0.016308602,0.0159362,0.015572302,0.015216713,0.014869244,0.01452971,0.014197928,0.013873723,0.013556921,0.013247353,0.012944854,0.012649262,0.01236042,0.012078173,0.011802372,0.011532869,0.011269519,0.011012183,0.010760723,0.010515006,0.010274899,0.010040275,0.009811008,0.009586977,0.009368061,0.009154144,0.008945112,0.008740853,0.008541259,0.008346222,0.008155638,0.007969407,0.007787428,0.007609604,0.007435841,0.007266046,0.007100128,0.006937999,0.006779572,0.006624763,0.006473488,0.006325668,0.006181223,0.006040077,0.005902154,0.00576738,0.005635684,0.005506995,0.005381244,0.005258365,0.005138292,0.005020961,0.004906308,0.004794274,0.004684799,0.004577823,0.00447329,0.004371143,0.00427133,0.004173795,0.004078488,0.003985357,0.003894352,0.003805426,0.00371853,0.003633619,0.003550646,0.003469568,0.003390342,0.003312925,0.003237275,0.003163353,0.003091119,0.003020534,0.002951561,0.002884163,0.002818304,0.002753949,0.002691063,0.002629614,0.002569567,0.002510892,0.002453557,0.00239753,0.002342783,0.002289287
79,0.079127269,0.07736115,0.075634451,0.073946292,0.072295812,0.070682172,0.069104547,0.067562135,0.06605415,0.064579823,0.063138403,0.061729155,0.060351362,0.059004321,0.057687346,0.056399765,0.055140924,0.05391018,0.052706906,0.051530489,0.05038033,0.049255842,0.048156452,0.047081602,0.046030741,0.045003336,0.043998863,0.043016809,0.042056675,0.041117971,0.040200219,0.039302951,0.03842571,0.037568049,0.036729531,0.035909729,0.035108224,0.03432461,0.033558485,0.032809461,0.032077154,0.031361193,0.030661212,0.029976854,0.029307771,0.028653623,0.028014074,0.027388801,0.026777484,0.026179811,0.025595478,0.025024187,0.024465648,0.023919576,0.023385691,0.022863723,0.022353405,0.021854478,0.021366686,0.020889782,0.020423523,0.01996767,0.019521992,0.019086262,0.018660257,0.018243761,0.01783656,0.017438449,0.017049223,0.016668685,0.01629664,0.015932899,0.015577277,0.015229593,0.014889669,0.014557332,0.014232412,0.013914745,0.013604168,0.013300524,0.013003656,0.012713415,0.012429652,0.012152222,0.011880985,0.011615802,0.011356537,0.01110306,0.01085524,0.010612951,0.01037607,0.010144476,0.009918052,0.009696681,0.009480252,0.009268653,0.009061776,0.008859518,0.008661774,0.008468443,0.008279428,0.008094631,0.007913959,0.00773732,0.007564623,0.007395781,0.007230707,0.007069318,0.006911531,0.006757265,0.006606443,0.006458988,0.006314823,0.006173877,0.006036076,0.005901351,0.005769633,0.005640855,0.005514951,0.005391857,0.005271511,0.005153851,0.005038817,0.004926351,0.004816395,0.004708893,0.004603791,0.004501034,0.004400571,0.004302351,0.004206322,0.004112437,0.004020648,0.003930907,0.003843169,0.00375739,0.003673525,0.003591532,0.003511369,0.003432995,0.003356371,0.003281457,0.003208215,0.003136608,0.003066599,0.002998152,0.002931233,0.002865808,0.002801844,0.002739307
80,0.087259812,0.085358991,0.083499577,0.081680667,0.079901379,0.07816085,0.076458236,0.074792711,0.073163466,0.071569712,0.070010676,0.068485601,0.066993747,0.065534391,0.064106825,0.062710357,0.061344308,0.060008016,0.058700834,0.057422126,0.056171273,0.054947668,0.053750718,0.052579841,0.05143447,0.050314049,0.049218035,0.048145895,0.047097111,0.046071173,0.045067583,0.044085855,0.043125512,0.042186089,0.04126713,0.040368189,0.03948883,0.038628626,0.037787161,0.036964026,0.036158821,0.035371157,0.03460065,0.033846928,0.033109625,0.032388383,0.031682851,0.030992689,0.030317561,0.029657139,0.029011104,0.028379142,0.027760946,0.027156216,0.02656466,0.025985989,0.025419925,0.024866191,0.024324519,0.023794646,0.023276317,0.022769278,0.022273284,0.021788095,0.021313475,0.020849193,0.020395026,0.019950751,0.019516155,0.019091025,0.018675157,0.018268347,0.017870399,0.01748112,0.017100321,0.016727816,0.016363427,0.016006974,0.015658287,0.015317195,0.014983534,0.01465714,0.014337857,0.014025529,0.013720004,0.013421135,0.013128776,0.012842786,0.012563026,0.012289359,0.012021655,0.011759781,0.011503613,0.011253024,0.011007894,0.010768104,0.010533537,0.010304081,0.010079622,0.009860053,0.009645267,0.009435159,0.009229629,0.009028576,0.008831902,0.008639513,0.008451314,0.008267215,0.008087127,0.007910961,0.007738633,0.007570059,0.007405156,0.007243846,0.00708605,0.006931692,0.006780695,0.006632988,0.006488499,0.006347157,0.006208894,0.006073643,0.005941338,0.005811915,0.005685311,0.005561465,0.005440317,0.005321808,0.005205881,0.005092479,0.004981547,0.004873032,0.00476688,0.004663041,0.004561464,0.004462099,0.004364899,0.004269817,0.004176805,0.00408582,0.003996817,0.003909752,0.003824584,0.003741272,0.003659774,0.003580051,0.003502065,0.003425778,0.003351153,0.003278153
81,0.095212211,0.09321165,0.091253124,0.089335749,0.087458662,0.085621015,0.083821981,0.082060746,0.080336519,0.07864852,0.076995988,0.075378179,0.073794363,0.072243825,0.070725866,0.069239802,0.067784963,0.066360693,0.064966348,0.063601301,0.062264936,0.06095665,0.059675853,0.058421967,0.057194428,0.055992682,0.054816186,0.05366441,0.052536834,0.051432951,0.050352263,0.049294281,0.048258529,0.04724454,0.046251856,0.045280031,0.044328625,0.043397209,0.042485364,0.041592679,0.04071875,0.039863184,0.039025594,0.038205604,0.037402843,0.036616949,0.035847569,0.035094354,0.034356965,0.03363507,0.032928343,0.032236466,0.031559126,0.030896019,0.030246844,0.029611309,0.028989128,0.02838002,0.02778371,0.02719993,0.026628416,0.02606891,0.025521161,0.02498492,0.024459947,0.023946004,0.02344286,0.022950288,0.022468066,0.021995976,0.021533805,0.021081345,0.020638392,0.020204747,0.019780213,0.019364599,0.018957717,0.018559385,0.018169423,0.017787654,0.017413907,0.017048013,0.016689807,0.016339127,0.015995816,0.015659718,0.015330683,0.01500856,0.014693206,0.014384479,0.014082238,0.013786347,0.013496674,0.013213087,0.012935459,0.012663664,0.01239758,0.012137087,0.011882068,0.011632407,0.011387991,0.011148711,0.010914459,0.010685128,0.010460617,0.010240822,0.010025646,0.009814992,0.009608763,0.009406867,0.009209214,0.009015714,0.008826279,0.008640825,0.008459267,0.008281524,0.008107516,0.007937164,0.007770392,0.007607123,0.007447286,0.007290806,0.007137615,0.006987642,0.00684082,0.006697084,0.006556367,0.006418608,0.006283742,0.006151711,0.006022453,0.005895912,0.00577203,0.00565075,0.005532019,0.005415782,0.005301988,0.005190585,0.005081522,0.004974751,0.004870224,0.004767892,0.004667711,0.004569635,0.00447362,0.004379622,0.004287599,0.00419751,0.004109313,0.00402297
82,0.103683079,0.101578761,0.099517151,0.097497384,0.095518608,0.093579994,0.091680724,0.089820002,0.087997044,0.086211085,0.084461373,0.082747172,0.081067762,0.079422437,0.077810505,0.076231288,0.074684123,0.073168358,0.071683357,0.070228494,0.06880316,0.067406753,0.066038687,0.064698388,0.06338529,0.062098843,0.060838505,0.059603746,0.058394048,0.057208901,0.056047808,0.05491028,0.053795838,0.052704016,0.051634352,0.050586398,0.049559713,0.048553865,0.047568431,0.046602998,0.045657159,0.044730516,0.04382268,0.042933269,0.042061909,0.041208234,0.040371885,0.03955251,0.038749765,0.037963313,0.037192822,0.036437968,0.035698435,0.034973911,0.034264092,0.033568679,0.03288738,0.032219908,0.031565984,0.030925331,0.03029768,0.029682768,0.029080336,0.028490131,0.027911905,0.027345414,0.02679042,0.02624669,0.025713996,0.025192113,0.024680822,0.024179908,0.023689161,0.023208373,0.022737344,0.022275874,0.02182377,0.021380842,0.020946903,0.020521771,0.020105268,0.019697218,0.01929745,0.018905795,0.018522089,0.018146171,0.017777882,0.017417068,0.017063577,0.01671726,0.016377972,0.01604557,0.015719914,0.015400868,0.015088297,0.01478207,0.014482058,0.014188134,0.013900177,0.013618063,0.013341675,0.013070897,0.012805614,0.012545716,0.012291092,0.012041636,0.011797243,0.01155781,0.011323236,0.011093423,0.010868275,0.010647696,0.010431594,0.010219878,0.010012458,0.009809249,0.009610163,0.009415118,0.009224032,0.009036824,0.008853416,0.00867373,0.008497691,0.008325224,0.008156258,0.007990721,0.007828544,0.007669659,0.007513998,0.007361496,0.00721209,0.007065715,0.006922312,0.006781819,0.006644177,0.006509329,0.006377218,0.006247788,0.006120985,0.005996755,0.005875047,0.005755809,0.005638991,0.005524544,0.00541242,0.005302571,0.005194952,0.005089517,0.004986221,0.004885023
83,0.111620798,0.109460399,0.107341815,0.105264235,0.103226866,0.10122893,0.099269664,0.09734832,0.095464162,0.093616472,0.091804543,0.090027684,0.088285216,0.086576473,0.084900803,0.083257564,0.08164613,0.080065885,0.078516226,0.07699656,0.075506307,0.074044897,0.072611772,0.071206386,0.0698282,0.068476689,0.067151336,0.065851635,0.06457709,0.063327213,0.062101527,0.060899564,0.059720865,0.058564979,0.057431466,0.056319891,0.05522983,0.054160868,0.053112595,0.052084611,0.051076524,0.050087948,0.049118505,0.048167826,0.047235547,0.046321313,0.045424773,0.044545585,0.043683414,0.04283793,0.04200881,0.041195738,0.040398403,0.0396165,0.03884973,0.038097801,0.037360426,0.036637322,0.035928214,0.03523283,0.034550906,0.03388218,0.033226397,0.032583306,0.031952663,0.031334225,0.030727757,0.030133028,0.029549809,0.028977878,0.028417017,0.027867011,0.027327651,0.026798729,0.026280045,0.0257714,0.0252726,0.024783454,0.024303775,0.02383338,0.023372089,0.022919727,0.02247612,0.0220411,0.021614498,0.021196154,0.020785907,0.020383599,0.019989079,0.019602194,0.019222798,0.018850744,0.018485892,0.018128101,0.017777235,0.01743316,0.017095745,0.01676486,0.016440379,0.016122179,0.015810137,0.015504135,0.015204056,0.014909784,0.014621208,0.014338218,0.014060704,0.013788562,0.013521687,0.013259978,0.013003333,0.012751656,0.012504851,0.012262822,0.012025477,0.011792726,0.01156448,0.011340652,0.011121156,0.010905908,0.010694827,0.01048783,0.01028484,0.010085779,0.009890571,0.009699141,0.009511416,0.009327324,0.009146796,0.008969761,0.008796154,0.008625906,0.008458953,0.008295232,0.008134679,0.007977234,0.007822836,0.007671427,0.007522948,0.007377343,0.007234555,0.007094532,0.006957219,0.006822563,0.006690514,0.00656102,0.006434033,0.006309504,0.006187384,0.006067629
84,0.119486867,0.117287073,0.115127777,0.113008234,0.110927713,0.108885496,0.106880876,0.104913162,0.102981674,0.101085745,0.099224722,0.09739796,0.09560483,0.093844711,0.092116998,0.090421092,0.088756408,0.087122371,0.085518418,0.083943994,0.082398556,0.08088157,0.079392512,0.077930869,0.076496134,0.075087814,0.073705421,0.072348478,0.071016518,0.069709079,0.068425711,0.067165969,0.06592942,0.064715637,0.0635242,0.062354697,0.061206725,0.060079888,0.058973796,0.057888068,0.056822329,0.05577621,0.054749351,0.053741396,0.052751998,0.051780815,0.050827513,0.04989176,0.048973236,0.048071621,0.047186606,0.046317884,0.045465156,0.044628127,0.043806507,0.043000014,0.042208369,0.041431298,0.040668534,0.039919812,0.039184874,0.038463467,0.037755341,0.037060252,0.03637796,0.035708229,0.035050828,0.03440553,0.033772112,0.033150356,0.032540047,0.031940973,0.031352928,0.03077571,0.030209119,0.029652958,0.029107037,0.028571166,0.028045161,0.02752884,0.027022024,0.02652454,0.026036214,0.025556878,0.025086367,0.024624518,0.024171172,0.023726172,0.023289365,0.0228606,0.022439728,0.022026605,0.021621088,0.021223036,0.020832312,0.020448782,0.020072313,0.019702775,0.01934004,0.018983983,0.018634481,0.018291414,0.017954663,0.017624111,0.017299645,0.016981153,0.016668524,0.01636165,0.016060427,0.015764749,0.015474514,0.015189623,0.014909977,0.014635479,0.014366035,0.014101551,0.013841936,0.013587102,0.013336958,0.01309142,0.012850403,0.012613822,0.012381597,0.012153648,0.011929895,0.011710261,0.011494672,0.011283051,0.011075326,0.010871425,0.010671278,0.010474816,0.010281971,0.010092677,0.009906867,0.009724478,0.009545447,0.009369712,0.009197212,0.009027889,0.008861682,0.008698535,0.008538392,0.008381198,0.008226897,0.008075437,0.007926765,0.007780831,0.007637583,0.007496972
85,0.126806694,0.124599687,0.122431092,0.120300241,0.118206476,0.116149152,0.114127634,0.1121413,0.110189537,0.108271744,0.106387329,0.104535711,0.10271632,0.100928594,0.099171983,0.097445944,0.095749947,0.094083467,0.092445992,0.090837016,0.089256043,0.087702587,0.086176168,0.084676315,0.083202566,0.081754467,0.080331572,0.078933442,0.077559645,0.076209758,0.074883366,0.073580059,0.072299435,0.071041099,0.069804665,0.06858975,0.06739598,0.066222987,0.065070409,0.063937891,0.062825085,0.061731646,0.060657237,0.059601529,0.058564194,0.057544914,0.056543374,0.055559265,0.054592284,0.053642133,0.052708518,0.051791153,0.050889754,0.050004044,0.049133748,0.0482786,0.047438336,0.046612695,0.045801425,0.045004274,0.044220997,0.043451353,0.042695104,0.041952017,0.041221864,0.040504418,0.039799459,0.039106769,0.038426136,0.037757348,0.037100201,0.03645449,0.035820018,0.035196589,0.03458401,0.033982093,0.033390652,0.032809504,0.032238471,0.031677377,0.031126048,0.030584315,0.03005201,0.02952897,0.029015033,0.028510041,0.028013838,0.027526272,0.027047191,0.026576448,0.026113898,0.025659399,0.02521281,0.024773994,0.024342815,0.023919141,0.02350284,0.023093785,0.022691849,0.022296909,0.021908843,0.02152753,0.021152854,0.0207847,0.020422952,0.020067501,0.019718236,0.019375051,0.019037838,0.018706494,0.018380916,0.018061006,0.017746663,0.017437791,0.017134295,0.016836082,0.016543058,0.016255135,0.015972222,0.015694234,0.015421083,0.015152687,0.014888962,0.014629827,0.014375203,0.01412501,0.013879171,0.013637611,0.013400255,0.01316703,0.012937865,0.012712688,0.01249143,0.012274023,0.0120604,0.011850495,0.011644243,0.011441581,0.011242446,0.011046776,0.010854513,0.010665596,0.010479966,0.010297568,0.010118344,0.009942239,0.009769199,0.009599171,0.009432103,0.009267942
86,0.133591323,0.131403712,0.129251924,0.127135372,0.12505348,0.123005679,0.120991412,0.119010129,0.117061291,0.115144366,0.113258831,0.111404172,0.109579884,0.10778547,0.10602044,0.104284313,0.102576616,0.100896883,0.099244656,0.097619485,0.096020927,0.094448546,0.092901914,0.091380608,0.089884214,0.088412324,0.086964537,0.085540458,0.084139699,0.082761878,0.081406619,0.080073553,0.078762317,0.077472553,0.076203909,0.074956039,0.073728604,0.072521269,0.071333704,0.070165586,0.069016597,0.067886423,0.066774755,0.065681292,0.064605735,0.06354779,0.06250717,0.06148359,0.060476771,0.05948644,0.058512326,0.057554163,0.056611691,0.055684652,0.054772794,0.053875867,0.052993628,0.052125837,0.051272255,0.050432652,0.049606797,0.048794466,0.047995437,0.047209493,0.046436418,0.045676003,0.044928041,0.044192326,0.043468659,0.042756842,0.042056682,0.041367987,0.04069057,0.040024246,0.039368833,0.038724152,0.038090029,0.037466289,0.036852764,0.036249285,0.035655689,0.035071813,0.034497498,0.033932587,0.033376928,0.032830367,0.032292757,0.03176395,0.031243803,0.030732173,0.030228921,0.029733911,0.029247006,0.028768075,0.028296986,0.027833612,0.027377825,0.026929502,0.026488521,0.026054761,0.025628104,0.025208433,0.024795635,0.024389597,0.023990207,0.023597358,0.023210942,0.022830854,0.022456989,0.022089247,0.021727527,0.02137173,0.021021759,0.02067752,0.020338917,0.020005859,0.019678255,0.019356016,0.019039054,0.018727281,0.018420615,0.01811897,0.017822264,0.017530418,0.01724335,0.016960983,0.016683241,0.016410046,0.016141325,0.015877004,0.015617012,0.015361277,0.01510973,0.014862302,0.014618926,0.014379535,0.014144065,0.01391245,0.013684628,0.013460537,0.013240115,0.013023303,0.012810041,0.012600272,0.012393937,0.012190982,0.011991349,0.011794986,0.011601839,0.011411854
87,0.139806689,0.137661257,0.135548748,0.133468657,0.131420487,0.129403747,0.127417956,0.125462637,0.123537325,0.121641558,0.119774882,0.117936852,0.116127028,0.114344977,0.112590273,0.110862496,0.109161233,0.107486077,0.105836628,0.10421249,0.102613276,0.101038603,0.099488095,0.09796138,0.096458094,0.094977876,0.093520374,0.092085238,0.090672125,0.089280698,0.087910622,0.086561572,0.085233224,0.08392526,0.082637368,0.081369239,0.080120571,0.078891064,0.077680426,0.076488365,0.075314597,0.074158841,0.073020822,0.071900266,0.070796906,0.069710477,0.068640721,0.067587381,0.066550205,0.065528945,0.064523357,0.063533201,0.062558239,0.061598239,0.060652971,0.059722208,0.058805729,0.057903314,0.057014747,0.056139815,0.05527831,0.054430026,0.053594759,0.052772309,0.051962481,0.05116508,0.050379916,0.049606801,0.048845549,0.04809598,0.047357913,0.046631173,0.045915585,0.045210978,0.044517184,0.043834036,0.043161372,0.04249903,0.041846853,0.041204683,0.040572368,0.039949757,0.0393367,0.03873305,0.038138664,0.0375534,0.036977116,0.036409677,0.035850944,0.035300787,0.034759071,0.034225669,0.033700452,0.033183295,0.032674074,0.032172667,0.031678955,0.031192819,0.030714143,0.030242813,0.029778716,0.02932174,0.028871778,0.02842872,0.027992461,0.027562897,0.027139925,0.026723444,0.026313354,0.025909557,0.025511956,0.025120457,0.024734966,0.024355391,0.02398164,0.023613625,0.023251257,0.022894451,0.022543119,0.022197179,0.021856548,0.021521144,0.021190887,0.020865697,0.020545499,0.020230213,0.019919767,0.019614084,0.019313092,0.019016719,0.018724894,0.018437547,0.01815461,0.017876015,0.017601695,0.017331584,0.017065619,0.016803735,0.01654587,0.016291962,0.01604195,0.015795775,0.015553378,0.0153147,0.015079686,0.014848277,0.01462042,0.014396059,0.014175142,0.013957614
