PERF2020_Ind_1er,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
109,0.428922771,0.42886094,0.428799118,0.428737304,0.428675499,0.428613704,0.428551917,0.428490139,0.42842837,0.42836661,0.428304859,0.428243116,0.428181383,0.428119659,0.428057943,0.427996236,0.427934539,0.42787285,0.42781117,0.427749499,0.427687836,0.427626183,0.427564538,0.427502903,0.427441276,0.427379658,0.42731805,0.42725645,0.427194858,0.427133276,0.427071703,0.427010138,0.426948583,0.426887036,0.426825498,0.426763969,0.426702449,0.426640937,0.426579435,0.426517941,0.426456457,0.426394981,0.426333514,0.426272056,0.426210607,0.426149166,0.426087735,0.426026312,0.425964898,0.425903493,0.425842097,0.42578071,0.425719331,0.425657962,0.425596601,0.425535249,0.425473906,0.425412572,0.425351247,0.42528993,0.425228622,0.425167324,0.425106034,0.425044752,0.42498348,0.424922217,0.424860962,0.424799716,0.424738479,0.424677251,0.424616032,0.424554821,0.424493619,0.424432427,0.424371243,0.424310067,0.424248901,0.424187743,0.424126594,0.424065455,0.424004323,0.423943201,0.423882088,0.423820983,0.423759887,0.4236988,0.423637721,0.423576652,0.423515591,0.423454539,0.423393496,0.423332462,0.423271437,0.42321042,0.423149412,0.423088413,0.423027423,0.422966441,0.422905468,0.422844504,0.422783549,0.422722603,0.422661665,0.422600736,0.422539816,0.422478905,0.422418003,0.422357109,0.422296224,0.422235348,0.422174481,0.422113622,0.422052772,0.421991931,0.421931099,0.421870276,0.421809461,0.421748655,0.421687858,0.42162707,0.42156629,0.421505519,0.421444757,0.421384003,0.421323259,0.421262523,0.421201796,0.421141078,0.421080368,0.421019667,0.420958975,0.420898292,0.420837617,0.420776951,0.420716294,0.420655646,0.420595006,0.420534375,0.420473753,0.42041314,0.420352535,0.420291939,0.420231352,0.420170774,0.420110204,0.420049643,0.419989091,0.419928547,0.419868012,0.419807486
110,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375,0.467472375
111,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486,0.510556486
112,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211,0.558515211
113,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628,0.611799628
114,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769,0.670588769
115,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322,0.734351322
116,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586,0.800906586
117,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445,0.864574445
118,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935,0.935
119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
