PERF2020_Col_2ndo,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049
108,0.422302352,0.422030407,0.421758637,0.421487043,0.421215623,0.420944378,0.420673307,0.420402411,0.42013169,0.419861142,0.41959077,0.419320571,0.419050546,0.418780695,0.418511018,0.418241514,0.417972184,0.417703028,0.417434045,0.417165235,0.416896598,0.416628134,0.416359843,0.416091725,0.415823779,0.415556006,0.415288406,0.415020977,0.414753721,0.414486637,0.414219725,0.413952985,0.413686417,0.41342002,0.413153795,0.412887741,0.412621859,0.412356148,0.412090608,0.411825239,0.411560041,0.411295013,0.411030157,0.410765471,0.410500955,0.410236609,0.409972434,0.409708429,0.409444594,0.409180929,0.408917434,0.408654108,0.408390952,0.408127966,0.407865148,0.4076025,0.407340021,0.407077712,0.406815571,0.406553599,0.406291795,0.40603016,0.405768694,0.405507396,0.405246266,0.404985305,0.404724511,0.404463886,0.404203428,0.403943138,0.403683016,0.403423061,0.403163273,0.402903653,0.4026442,0.402384914,0.402125795,0.401866843,0.401608058,0.401349439,0.401090987,0.400832701,0.400574582,0.400316628,0.400058841,0.39980122,0.399543765,0.399286476,0.399029352,0.398772394,0.398515601,0.398258974,0.398002512,0.397746215,0.397490083,0.397234116,0.396978314,0.396722677,0.396467204,0.396211896,0.395956752,0.395701773,0.395446957,0.395192306,0.394937819,0.394683495,0.394429336,0.39417534,0.393921508,0.393667839,0.393414333,0.393160991,0.392907812,0.392654796,0.392401942,0.392149252,0.391896724,0.391644359,0.391392157,0.391140117,0.390888239,0.390636524,0.39038497,0.390133578,0.389882349,0.389631281,0.389380375,0.38912963,0.388879047,0.388628625,0.388378365,0.388128266,0.387878327,0.38762855,0.387378933,0.387129478,0.386880183,0.386631048,0.386382074,0.38613326,0.385884607,0.385636113,0.38538778,0.385139606,0.384891592,0.384643738,0.384396044,0.384148509,0.383901134,0.383653917
109,0.458740932,0.458674802,0.458608682,0.458542571,0.45847647,0.458410378,0.458344296,0.458278224,0.45821216,0.458146107,0.458080063,0.458014028,0.457948003,0.457881988,0.457815982,0.457749985,0.457683998,0.457618021,0.457552053,0.457486095,0.457420146,0.457354206,0.457288276,0.457222356,0.457156445,0.457090544,0.457024652,0.45695877,0.456892897,0.456827033,0.456761179,0.456695335,0.4566295,0.456563675,0.456497859,0.456432052,0.456366255,0.456300468,0.45623469,0.456168921,0.456103162,0.456037413,0.455971673,0.455905942,0.455840221,0.455774509,0.455708807,0.455643114,0.455577431,0.455511757,0.455446093,0.455380438,0.455314793,0.455249157,0.455183531,0.455117914,0.455052306,0.454986708,0.454921119,0.45485554,0.454789971,0.45472441,0.45465886,0.454593318,0.454527786,0.454462264,0.454396751,0.454331247,0.454265753,0.454200268,0.454134793,0.454069327,0.454003871,0.453938424,0.453872987,0.453807559,0.45374214,0.453676731,0.453611331,0.453545941,0.45348056,0.453415188,0.453349826,0.453284474,0.45321913,0.453153797,0.453088472,0.453023157,0.452957852,0.452892556,0.452827269,0.452761991,0.452696724,0.452631465,0.452566216,0.452500976,0.452435746,0.452370525,0.452305314,0.452240112,0.452174919,0.452109736,0.452044562,0.451979397,0.451914242,0.451849097,0.45178396,0.451718833,0.451653716,0.451588608,0.451523509,0.45145842,0.45139334,0.451328269,0.451263208,0.451198156,0.451133113,0.45106808,0.451003057,0.450938042,0.450873037,0.450808042,0.450743055,0.450678079,0.450613111,0.450548153,0.450483204,0.450418265,0.450353335,0.450288414,0.450223503,0.450158601,0.450093708,0.450028825,0.449963951,0.449899086,0.449834231,0.449769385,0.449704549,0.449639722,0.449574904,0.449510095,0.449445296,0.449380507,0.449315726,0.449250955,0.449186193,0.449121441,0.449056698,0.448991964
110,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454,0.499970454
111,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718,0.546049718
112,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471,0.597342471
113,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153,0.654331153
114,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239,0.717207239
115,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484,0.785402484
116,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584,0.856584584
117,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855,0.92467855
118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
